dia,uso_disco_gb
5611,2795.62
5612,3048.96
5613,2883.12
5614,2667.58
5615,2530.01
5616,2063.83
5617,2609.18
5618,2573.62
5619,2737.73
5620,2613.84
5621,2576.26
5622,2243.39
5623,2435.61
5624,2759.69
5625,3043.25
5626,2629.42
5627,2727.04
5628,2870.2
5629,2467.8
5630,2737.3
5631,2484.78
5632,2851.97
5633,2689.44
5634,2723.48
5635,2476.96
5636,2817.72
5637,3132.91
5638,2426.84
5639,2579.93
5640,2710.91
5641,2838.11
5642,2531.07
5643,2012.14
5644,2970.31
5645,2833.99
5646,2262.52
5647,2522.35
5648,3019.86
5649,2992.8
5650,2876.94
5651,2622.72
5652,2682.36
5653,2633.94
5654,2922.05
5655,2464.66
5656,2481.11
5657,2896.45
5658,2655.97
5659,2981.46
5660,2513.59
5661,2654.94
5662,2457.17
5663,2670.03
5664,2331.02
5665,2557.85
5666,2341.58
5667,2828.68
5668,2834.31
5669,2275.77
5670,2976.23
5671,3242.49
5672,2682.91
5673,2526.39
5674,3318.53
5675,2372.43
5676,2678.79
5677,2715.69
5678,2982.4
5679,2757.73
5680,2562.09
5681,2459.15
5682,2598.81
5683,2447.31
5684,2688.73
5685,2549.36
5686,2337.38
5687,2965.89
5688,2565.91
5689,2390.34
5690,2642.06
5691,2696.57
5692,2282.41
5693,2757.62
5694,2443.07
5695,3073.64
5696,2802.9
5697,2592.29
5698,2513.86
5699,2660.57
5700,2824.99
5701,2679.63
5702,2636.29
5703,2699.68
5704,2548.85
5705,2608.84
5706,2211.19
5707,2910.6
5708,2756.86
5709,2512.35
5710,3123.27
5711,2709.83
5712,2453.69
5713,2886.57
5714,2782.24
5715,2781.89
5716,2594.93
5717,2795.57
5718,2633.3
5719,2820.56
5720,2258.81
5721,2595.33
5722,3088.33
5723,2520.11
5724,2557.85
5725,2593.91
5726,2419.17
5727,2192.66
5728,2644.92
5729,2729.09
5730,2686.51
5731,2665.85
5732,2709.23
5733,2933.52
5734,2656.79
5735,2569.6
5736,2636.98
5737,2834.0
5738,3024.68
5739,2559.05
5740,2725.6
5741,2780.75
5742,2477.14
5743,2709.01
5744,2369.96
5745,2301.11
5746,2789.48
5747,2618.45
5748,2752.81
5749,2702.96
5750,2484.44
5751,2697.61
5752,2426.69
5753,3026.62
5754,2399.52
5755,2665.02
5756,2472.09
5757,2840.96
5758,2635.38
5759,2593.06
5760,2906.92
5761,2719.17
5762,2830.93
5763,2489.16
5764,2392.87
5765,2738.74
5766,2641.86
5767,2858.26
5768,2697.34
5769,2762.9
5770,2345.63
5771,3148.37
5772,2679.88
5773,2877.22
5774,2527.29
5775,2789.12
5776,2421.56
5777,2822.93
5778,2638.78
5779,2727.22
5780,2880.45
5781,2439.87
5782,2565.53
5783,2826.83
5784,3202.14
5785,2691.7
5786,2858.75
5787,2699.71
5788,3168.31
5789,2325.89
5790,2747.12
5791,2354.59
5792,2153.77
5793,2794.81
5794,2759.17
5795,2662.68
5796,2703.94
5797,3436.47
5798,2670.12
5799,2846.09
5800,2581.65
5801,2797.9
5802,2676.47
5803,2637.57
5804,3147.33
5805,3001.18
5806,2763.94
5807,2206.75
5808,2651.13
5809,3351.56
5810,2681.8
5811,2986.98
5812,3064.82
5813,2785.87
5814,2543.98
5815,2180.4
5816,2893.5
5817,2551.52
5818,2778.34
5819,2453.02
5820,2678.41
5821,2747.15
5822,2801.26
5823,2485.67
5824,3014.24
5825,2604.89
5826,2359.16
5827,2717.24
5828,2750.45
5829,2779.74
5830,3054.68
5831,2689.93
5832,2717.07
5833,2492.82
5834,2932.76
5835,2787.86
5836,2650.24
5837,2311.52
5838,3077.08
5839,2467.08
5840,2612.92
5841,2830.31
5842,2475.54
5843,2408.15
5844,2264.58
5845,2914.96
5846,2626.15
5847,3419.89
5848,2524.44
5849,2541.54
5850,2623.33
5851,2808.49
5852,2645.98
5853,2893.74
5854,2530.74
5855,2439.12
5856,2344.39
5857,2247.67
5858,2637.75
5859,2687.79
5860,2612.75
5861,3041.51
5862,3038.45
5863,2681.86
5864,2348.97
5865,2629.78
5866,2622.67
5867,2610.03
5868,2601.2
5869,2611.76
5870,2673.19
5871,2616.76
5872,2809.99
5873,2845.18
5874,2555.26
5875,3054.13
5876,2540.3
5877,2395.06
5878,2852.09
5879,2578.81
5880,2839.4
5881,2217.32
5882,3085.01
5883,2920.94
5884,2425.01
5885,2430.42
5886,3150.73
5887,2600.69
5888,2579.03
5889,2252.36
5890,2690.36
5891,2718.93
5892,2934.86
5893,2452.23
5894,2424.99
5895,2875.77
5896,3003.19
5897,2414.72
5898,3021.18
5899,2783.13
5900,3024.43
5901,2759.41
5902,2199.68
5903,2741.63
5904,3018.99
5905,2573.07
5906,2689.07
5907,2737.91
5908,2116.2
5909,3160.87
5910,2573.58
5911,2895.49
5912,2760.59
5913,3068.16
5914,2874.06
5915,2728.08
5916,2578.07
5917,2964.92
5918,2355.11
5919,2931.11
5920,2532.92
5921,3070.54
5922,2821.75
5923,2932.5
5924,2804.53
5925,2385.91
5926,2590.06
5927,2940.76
5928,2825.67
5929,3057.85
5930,2880.63
5931,2568.1
5932,2607.54
5933,2813.36
5934,2261.65
5935,3173.05
5936,2892.12
5937,3071.97
5938,2431.01
5939,3076.87
5940,3302.79
5941,2491.69
5942,2970.13
5943,2794.6
5944,2441.97
5945,2907.85
5946,2986.14
5947,2658.82
5948,3062.96
5949,2416.27
5950,2456.02
5951,2829.16
5952,2804.2
5953,2635.15
5954,2984.25
5955,2921.03
5956,2996.24
5957,2772.52
5958,2938.76
5959,2699.74
5960,3271.2
5961,2616.82
5962,3283.86
5963,2811.32
5964,2489.56
5965,3116.79
5966,2833.46
5967,2999.59
5968,3085.19
5969,2883.26
5970,2671.2
5971,3029.85
5972,2807.57
5973,2964.54
5974,2316.27
5975,2910.86
5976,2663.31
5977,3187.35
5978,2952.45
5979,2865.35
5980,2922.1
5981,2583.35
5982,3182.74
5983,3267.28
5984,2902.56
5985,3176.58
5986,2683.68
5987,2632.05
5988,2823.95
5989,2914.41
5990,2725.49
5991,2938.8
5992,2886.4
5993,2588.78
5994,2935.82
5995,3015.03
5996,2857.37
5997,3081.98
5998,2540.98
5999,2926.45
6000,2552.65
6001,2565.93
6002,2676.76
6003,2606.13
6004,2696.61
6005,2773.33
6006,3013.95
6007,2749.78
6008,2461.36
6009,3084.5
6010,2633.26
6011,2811.54
6012,2927.41
6013,2871.45
6014,3076.27
6015,2936.18
6016,2630.43
6017,3325.35
6018,2872.5
6019,2794.89
6020,3049.21
6021,2886.44
6022,2921.1
6023,3399.7
6024,2767.95
6025,2758.66
6026,2858.33
6027,3076.94
6028,2488.43
6029,2384.01
6030,2699.37
6031,2460.68
6032,2737.35
6033,2949.65
6034,2631.81
6035,2509.79
6036,2852.04
6037,3033.7
6038,2449.88
6039,3024.93
6040,3024.72
6041,3056.41
6042,3117.27
6043,3342.41
6044,2758.45
6045,2865.28
6046,2745.56
6047,2841.6
6048,3191.79
6049,2534.78
6050,2645.79
6051,3157.57
6052,3076.43
6053,2760.89
6054,3039.49
6055,2922.7
6056,3187.94
6057,2862.67
6058,3080.41
6059,3450.13
6060,2983.64
6061,2858.72
6062,3012.95
6063,2764.9
6064,3394.34
6065,2890.39
6066,2787.35
6067,2659.23
6068,3101.26
6069,3049.16
6070,2737.88
6071,2983.64
6072,2507.77
6073,2895.11
6074,2956.73
6075,3243.79
6076,2678.1
6077,2562.61
6078,2650.54
6079,2550.21
6080,3161.36
6081,3210.24
6082,2930.05
6083,3136.36
6084,2888.4
6085,2836.52
6086,2782.62
6087,2788.24
6088,2506.0
6089,2920.42
6090,2851.29
6091,3031.23
6092,2882.77
6093,2824.68
6094,2663.27
6095,2879.23
6096,3031.85
6097,2602.45
6098,2884.08
6099,2917.79
6100,2700.96
6101,2731.15
6102,2918.58
6103,2607.42
6104,2946.74
6105,2662.7
6106,3110.51
6107,3402.23
6108,2671.96
6109,2991.09
6110,2703.47
6111,3107.76
6112,2581.35
6113,2980.64
6114,2671.86
6115,2824.46
6116,2636.66
6117,3060.52
6118,2681.89
6119,2999.65
6120,2795.39
6121,2848.3
6122,2908.66
6123,2701.31
6124,2923.86
6125,3225.86
6126,2698.94
6127,3144.85
6128,3219.84
6129,2691.6
6130,2546.09
6131,2947.93
6132,2754.34
6133,3306.74
6134,2888.25
6135,2697.49
6136,2619.13
6137,3130.64
6138,2751.61
6139,2892.56
6140,3101.36
6141,2772.82
6142,2873.41
6143,2880.56
6144,3040.91
6145,3020.21
6146,2835.41
6147,2900.69
6148,2801.67
6149,2549.49
6150,2946.35
6151,3320.23
6152,2686.51
6153,2712.25
6154,2690.38
6155,3055.29
6156,2992.66
6157,2854.43
6158,2681.38
6159,2912.65
6160,2534.56
6161,2925.22
6162,3092.0
6163,2607.51
6164,2543.69
6165,3255.08
6166,2754.94
6167,3154.66
6168,2860.42
6169,2859.05
6170,2996.66
6171,2695.0
6172,2927.67
6173,2810.7
6174,2596.63
6175,2975.85
6176,2839.05
6177,2863.78
6178,2623.64
6179,3264.11
6180,3101.29
6181,3121.71
6182,2832.12
6183,2507.31
6184,3348.95
6185,2889.29
6186,2732.63
6187,2999.37
6188,3171.23
6189,2899.78
6190,3197.59
6191,3153.36
6192,2660.5
6193,2752.92
6194,3126.05
6195,2288.05
6196,2874.06
6197,2581.77
6198,2800.23
6199,2841.28
6200,2828.16
6201,2784.28
6202,2660.25
6203,3434.94
6204,3338.43
6205,2646.77
6206,3274.14
6207,2821.89
6208,2943.11
6209,2899.59
6210,2763.78
6211,3139.71
6212,2944.16
6213,2806.98
6214,2618.26
6215,2712.61
6216,2542.22
6217,2920.44
6218,2644.72
6219,2857.88
6220,3232.0
6221,3193.43
6222,2912.53
6223,2900.46
6224,3350.26
6225,3040.22
6226,2846.81
6227,2596.37
6228,3012.58
6229,3112.51
6230,2779.2
6231,2990.48
6232,2841.34
6233,2882.81
6234,2356.95
6235,2875.08
6236,3147.66
6237,2782.4
6238,2939.1
6239,2754.85
6240,3010.34
6241,2878.98
6242,2714.33
6243,3233.78
6244,3142.02
6245,2792.06
6246,3044.42
6247,3053.92
6248,3078.34
6249,2544.99
6250,3162.46
6251,2802.8
6252,2851.65
6253,3536.48
6254,3003.26
6255,2846.49
6256,2431.39
6257,3253.15
6258,2628.78
6259,2707.31
6260,2861.3
6261,3261.03
6262,3114.55
6263,2902.29
6264,3009.23
6265,2802.09
6266,2971.6
6267,2956.9
6268,3161.92
6269,3162.0
6270,3054.35
6271,2859.17
6272,3111.87
6273,2921.84
6274,2696.13
6275,2851.62
6276,2963.51
6277,3152.59
6278,2903.17
6279,2669.31
6280,2958.96
6281,2972.37
6282,2989.36
6283,3157.5
6284,3180.58
6285,2812.5
6286,2807.94
6287,2711.51
6288,3109.25
6289,3281.04
6290,2878.52
6291,2895.79
6292,3286.49
6293,3067.35
6294,3051.96
6295,2680.68
6296,3108.26
6297,2741.39
6298,2695.03
6299,2875.33
6300,2821.17
6301,2904.82
6302,2626.7
6303,3175.39
6304,3214.42
6305,2512.37
6306,3181.23
6307,2772.98
6308,3154.38
6309,2943.41
6310,2966.07
6311,2917.66
6312,3237.31
6313,2677.66
6314,3100.16
6315,3213.35
6316,3125.85
6317,3493.73
6318,2842.26
6319,3182.25
6320,2939.76
6321,3246.23
6322,2963.14
6323,2876.74
6324,3264.18
6325,2853.95
6326,2643.96
6327,2849.07
6328,3109.02
6329,3286.07
6330,2993.89
6331,3270.1
6332,2659.12
6333,2868.59
6334,2904.37
6335,2944.58
6336,2990.41
6337,3129.49
6338,2870.48
6339,3004.31
6340,2962.69
6341,2761.93
6342,2947.93
6343,2941.53
6344,2937.09
6345,2982.51
6346,2992.99
6347,2877.39
6348,3267.36
6349,2709.88
6350,2812.79
6351,3613.04
6352,2741.27
6353,2669.58
6354,3147.09
6355,2505.23
6356,2926.45
6357,3470.87
6358,2628.15
6359,2528.76
6360,2639.51
6361,3187.68
6362,3239.86
6363,2866.25
6364,3139.88
6365,3301.86
6366,3393.02
6367,2928.87
6368,2459.82
6369,2798.52
6370,2889.0
6371,2927.79
6372,2944.48
6373,3243.46
6374,3279.45
6375,2949.53
6376,3240.15
6377,3071.36
6378,3004.84
6379,3197.65
6380,3007.51
6381,3461.56
6382,2663.29
6383,2874.66
6384,2963.9
6385,3093.64
6386,3283.37
6387,2988.58
6388,2669.69
6389,3187.52
6390,3167.97
6391,2552.33
6392,2995.53
6393,2633.58
6394,2845.46
6395,2791.5
6396,3183.08
6397,3025.34
6398,2705.4
6399,3200.6
6400,2672.44
6401,3075.87
6402,2814.94
6403,2917.81
6404,3117.0
6405,3121.38
6406,3308.13
6407,2984.36
6408,3073.61
6409,2904.05
6410,3046.08
6411,3105.35
6412,2982.94
6413,2593.78
6414,3082.03
6415,3090.04
6416,2851.81
6417,2714.23
6418,3345.27
6419,3120.82
6420,2956.67
6421,2749.69
6422,2822.15
6423,3307.93
6424,3042.25
6425,2885.47
6426,3128.14
6427,2826.1
6428,3355.47
6429,3322.1
6430,2906.91
6431,2870.33
6432,2416.28
6433,2676.38
6434,2709.29
6435,3046.63
6436,2941.67
6437,2709.3
6438,2952.87
6439,3133.0
6440,3138.59
6441,2584.46
6442,2989.6
6443,2703.32
6444,3225.8
6445,3199.39
6446,2815.54
6447,2846.14
6448,2916.22
6449,2507.39
6450,3099.25
6451,2960.62
6452,3245.04
6453,2772.92
6454,2882.86
6455,2680.58
6456,2795.77
6457,2755.62
6458,3253.63
6459,2867.03
6460,3055.37
6461,2940.46
6462,2737.89
6463,2989.9
6464,3165.67
6465,2753.33
6466,3214.54
6467,2836.03
6468,2920.26
6469,3152.29
6470,2879.94
6471,3040.53
6472,2960.51
6473,3062.4
6474,2489.41
6475,2615.75
6476,3174.92
6477,3271.6
6478,2827.1
6479,2979.8
6480,3103.33
6481,3194.82
6482,2573.67
6483,2834.93
6484,2961.82
6485,3198.88
6486,3609.47
6487,2987.06
6488,2718.17
6489,3131.95
6490,3342.29
6491,3065.63
6492,2834.27
6493,3260.71
6494,3193.89
6495,2808.34
6496,3130.34
6497,3271.48
6498,3314.11
6499,3029.37
6500,2963.2
6501,3325.82
6502,2769.44
6503,3146.54
6504,2733.81
6505,3290.64
6506,2988.75
6507,3337.96
6508,3160.86
6509,2769.6
6510,3374.96
6511,3404.34
6512,3251.96
6513,2876.86
6514,2981.39
6515,3084.97
6516,2891.44
6517,3439.27
6518,3086.07
6519,2435.96
6520,3131.53
6521,2974.91
6522,3037.78
6523,2971.14
6524,3240.17
6525,3312.05
6526,3121.36
6527,2979.63
6528,3048.16
6529,3062.53
6530,2875.18
6531,3191.21
6532,3164.5
6533,3411.77
6534,3347.09
6535,2904.11
6536,3248.6
6537,2844.4
6538,3221.09
6539,2944.53
6540,2829.23
6541,3127.43
6542,2452.89
6543,2664.33
6544,3024.25
6545,3084.08
6546,2981.33
6547,2705.32
6548,2879.75
6549,3156.42
6550,3200.41
6551,3064.24
6552,3332.68
6553,3159.64
6554,2898.54
6555,3005.67
6556,2749.71
6557,3045.95
6558,3325.16
6559,3228.11
6560,3392.29
6561,3003.25
6562,3380.42
6563,3029.19
6564,3409.99
6565,3069.26
6566,3236.27
6567,3412.14
6568,3031.41
6569,3125.94
6570,3370.94
6571,3046.57
6572,2775.64
6573,3567.43
6574,2970.98
6575,3115.02
6576,3343.29
6577,2940.64
6578,2849.85
6579,3138.52
6580,2671.37
6581,3015.68
6582,3137.88
6583,3020.68
6584,2730.19
6585,3447.44
6586,3107.35
6587,3411.1
6588,3025.19
6589,2884.01
6590,3147.0
6591,3036.65
6592,2817.34
6593,3422.63
6594,2945.14
6595,2667.34
6596,3391.62
6597,2973.44
6598,2950.24
6599,2686.24
6600,3487.72
6601,2795.86
6602,3104.25
6603,3299.84
6604,3188.14
6605,3078.62
6606,2703.95
6607,2908.17
6608,3136.5
6609,2914.22
6610,3140.96
6611,3250.7
6612,3315.29
6613,2815.73
6614,3598.13
6615,3272.08
6616,3096.81
6617,3346.56
6618,3638.48
6619,2769.87
6620,3047.54
6621,2556.09
6622,3143.91
6623,3183.83
6624,3091.85
6625,2951.72
6626,2633.48
6627,3187.48
6628,3435.1
6629,2968.03
6630,3204.03
6631,2745.7
6632,3208.85
6633,3014.98
6634,2931.12
6635,2932.04
6636,3016.28
6637,3194.02
6638,2807.33
6639,3016.83
6640,3098.53
6641,2857.37
6642,3519.35
6643,2914.37
6644,2956.87
6645,2886.75
6646,3521.57
6647,3237.46
6648,2897.63
6649,3364.77
6650,3158.35
6651,3171.72
6652,3034.7
6653,2942.64
6654,3191.46
6655,2990.22
6656,3530.24
6657,2825.68
6658,3467.04
6659,3091.12
6660,3185.33
6661,3307.79
6662,2973.92
6663,3315.79
6664,2500.25
6665,2954.77
6666,2908.6
6667,2833.78
6668,3071.49
6669,3209.18
6670,3282.02
6671,3176.98
6672,2970.32
6673,3207.15
6674,3151.69
6675,3337.59
6676,3301.69
6677,3131.61
6678,2920.12
6679,2976.38
6680,3000.4
6681,3054.43
6682,3188.14
6683,3290.73
6684,3116.12
6685,3131.93
6686,3161.44
6687,3011.29
6688,2918.19
6689,2729.02
6690,2971.69
6691,3239.04
6692,2970.82
6693,3077.52
6694,3238.86
6695,3251.7
6696,2886.58
6697,3361.43
6698,3391.65
6699,2876.43
6700,2946.79
6701,3407.56
6702,3102.35
6703,2629.24
6704,2817.04
6705,3080.28
6706,2872.0
6707,3043.7
6708,3146.0
6709,3473.11
6710,3073.14
6711,3384.98
6712,3466.8
6713,3468.52
6714,3206.35
6715,2693.23
6716,3247.48
6717,3382.16
6718,3124.58
6719,3542.11
6720,3340.43
6721,3274.27
6722,3393.09
6723,3221.51
6724,2576.31
6725,3032.22
6726,3420.2
6727,2962.65
6728,3096.55
6729,2909.35
6730,3556.04
6731,3533.09
6732,2947.48
6733,3183.5
6734,2994.84
6735,3291.24
6736,3267.64
6737,3337.09
6738,3227.93
6739,3823.15
6740,2918.17
6741,2762.66
6742,3064.1
6743,2796.14
6744,2813.84
6745,2926.5
6746,2945.02
6747,2938.06
6748,3274.99
6749,3041.41
6750,3116.49
6751,3362.24
6752,2983.33
6753,3098.41
6754,3242.86
6755,2716.19
6756,2615.36
6757,3239.72
6758,3273.5
6759,3633.13
6760,3198.12
6761,3349.72
6762,3118.24
6763,3231.25
6764,3544.69
6765,2679.02
6766,3259.19
6767,3653.03
6768,3230.03
6769,3543.13
6770,3022.75
6771,3159.63
6772,3175.06
6773,2661.23
6774,2901.43
6775,2918.17
6776,3357.0
6777,3368.9
6778,3244.13
6779,3358.82
6780,3133.5
6781,3446.03
6782,3173.91
6783,3185.57
6784,3112.12
6785,3329.61
6786,3077.48
6787,3397.22
6788,2915.96
6789,2924.0
6790,3332.54
6791,3155.72
6792,3072.71
6793,3380.19
6794,3038.57
6795,3132.01
6796,3497.86
6797,3530.27
6798,3538.32
6799,3115.1
6800,3461.16
6801,2963.66
6802,2973.72
6803,2644.38
6804,3563.97
6805,2984.87
6806,3153.79
6807,2975.18
6808,3342.41
6809,3098.24
6810,2886.41
6811,3285.85
6812,2857.86
6813,2994.54
6814,2704.98
6815,2861.44
6816,3227.99
6817,2738.85
6818,2849.73
6819,3188.01
6820,3064.81
6821,3644.54
6822,3608.86
6823,2992.07
6824,3318.08
6825,3362.43
6826,3055.2
6827,2850.49
6828,3189.79
6829,3153.56
6830,3093.95
6831,3295.0
6832,3022.89
6833,2931.67
6834,3220.22
6835,3283.93
6836,2927.39
6837,3408.67
6838,2792.63
6839,3065.48
6840,3139.06
6841,3053.1
6842,3069.81
6843,3626.8
6844,3005.41
6845,3757.95
6846,3300.56
6847,3222.18
6848,3310.4
6849,3780.02
6850,2975.51
6851,2946.99
6852,3030.95
6853,3211.19
6854,2810.04
6855,3209.85
6856,3592.1
6857,3240.24
6858,3139.24
6859,3065.33
6860,3412.27
6861,3018.79
6862,3629.71
6863,3650.03
6864,3267.46
6865,3206.62
6866,3445.16
6867,3460.26
6868,3026.47
6869,3090.76
6870,2909.41
6871,3305.4
6872,3364.69
6873,2904.46
6874,3109.31
6875,2905.97
6876,3008.87
6877,3340.53
6878,3047.53
6879,3146.83
6880,2844.24
6881,3259.17
6882,3206.79
6883,3050.82
6884,3174.62
6885,3259.44
6886,3032.54
6887,2881.89
6888,3632.09
6889,3075.38
6890,3198.39
6891,3451.88
6892,4027.62
6893,2937.54
6894,3325.06
6895,3061.11
6896,3100.11
6897,3059.12
6898,2966.94
6899,3215.12
6900,2888.15
6901,3441.75
6902,3238.47
6903,3322.86
6904,3120.3
6905,3143.36
6906,3293.39
6907,2962.22
6908,3146.82
6909,3032.67
6910,3026.05
6911,2747.95
6912,3536.37
6913,3074.01
6914,3497.08
6915,3475.92
6916,2938.41
6917,2984.0
6918,3818.05
6919,3633.55
6920,3226.8
6921,3293.25
6922,3090.78
6923,3334.12
6924,3071.96
6925,2771.95
6926,2934.79
6927,3241.97
6928,2979.2
6929,3222.68
6930,2992.99
6931,3060.22
6932,3434.31
6933,3296.39
6934,3238.09
6935,3441.55
6936,3351.0
6937,3572.12
6938,3137.04
6939,3144.4
6940,2945.76
6941,3145.45
6942,3464.3
6943,3541.34
6944,3464.18
6945,2835.36
6946,3493.15
6947,2826.14
6948,3451.78
6949,3163.03
6950,3408.0
6951,2943.55
6952,3515.96
6953,2914.17
6954,3096.59
6955,3021.73
6956,2849.43
6957,3272.25
6958,3663.71
6959,3860.81
6960,3274.2
6961,3507.56
6962,3305.92
6963,3367.32
6964,3175.64
6965,3298.82
6966,3377.49
6967,3123.0
6968,3237.9
6969,3242.7
6970,3445.29
6971,3013.41
6972,3245.63
6973,3694.65
6974,3524.23
6975,3566.97
6976,3264.78
6977,3332.98
6978,3489.06
6979,3616.99
6980,2815.15
6981,2960.93
6982,3561.05
6983,3199.09
6984,3109.34
6985,2976.73
6986,3136.9
6987,2943.77
6988,3742.32
6989,3259.92
6990,3252.26
6991,3400.3
6992,3486.25
6993,3482.94
6994,3512.57
6995,3123.63
6996,3200.15
6997,3444.34
6998,3148.62
6999,3268.38
7000,3361.1
7001,3449.83
7002,2864.78
7003,3434.64
7004,3218.41
7005,3433.87
7006,3450.19
7007,3640.48
7008,3582.8
7009,3581.68
7010,3604.31
7011,3341.52
7012,3282.75
7013,3475.25
7014,3443.55
7015,3206.14
7016,3369.68
7017,3269.63
7018,3083.02
7019,3573.36
7020,3291.61
7021,3747.48
7022,2908.55
7023,3153.15
7024,3288.26
7025,3541.09
7026,3372.96
7027,3353.08
7028,3025.07
7029,3018.74
7030,3357.18
7031,2972.32
7032,3162.89
7033,3399.29
7034,3060.89
7035,3652.5
7036,3565.81
7037,2927.65
7038,3074.1
7039,2765.36
7040,3109.21
7041,3463.53
7042,3194.34
7043,3394.62
7044,2942.02
7045,3472.55
7046,3163.88
7047,3293.93
7048,3270.38
7049,3001.56
7050,3029.07
7051,3514.05
7052,3384.55
7053,3533.74
7054,3368.47
7055,3327.42
7056,2900.89
7057,3233.88
7058,3289.84
7059,3742.74
7060,3453.94
7061,3648.37
7062,3434.41
7063,3135.85
7064,3325.56
7065,3353.22
7066,3085.15
7067,3212.34
7068,3253.59
7069,3667.86
7070,2826.15
7071,3577.42
7072,3088.39
7073,2989.39
7074,3572.86
7075,3470.95
7076,3590.8
7077,3487.57
7078,3775.68
7079,3433.19
7080,3270.25
7081,3384.79
7082,3590.97
7083,3129.3
7084,3158.87
7085,3237.67
7086,2827.9
7087,3340.69
7088,2878.71
7089,3322.17
7090,3508.18
7091,3202.01
7092,3694.54
7093,2978.19
7094,3584.45
7095,3466.99
7096,2921.17
7097,3932.94
7098,3299.54
7099,3114.09
7100,2993.55
7101,3265.19
7102,3286.79
7103,3339.8
7104,3248.77
7105,3461.91
7106,3229.14
7107,2876.1
7108,3284.48
7109,2778.19
7110,3400.32
7111,3096.23
7112,3357.72
7113,3621.05
7114,3104.56
7115,3564.2
7116,3223.19
7117,3723.17
7118,3239.68
7119,3131.54
7120,3481.0
7121,3224.89
7122,3132.67
7123,3216.19
7124,3315.61
7125,3632.87
7126,2884.85
7127,3332.42
7128,3470.36
7129,3372.24
7130,3627.74
7131,3311.97
7132,3287.24
7133,3465.17
7134,3352.99
7135,3241.56
7136,3449.11
7137,3182.58
7138,3192.47
7139,3211.93
7140,3642.11
7141,2597.6
7142,3424.28
7143,3342.18
7144,2950.8
7145,3406.01
7146,3444.39
7147,3470.85
7148,2730.78
7149,3649.21
7150,3168.96
7151,3494.8
7152,3507.7
7153,3138.57
7154,3490.18
7155,3251.68
7156,2866.99
7157,3607.42
7158,3164.04
7159,3146.34
7160,3249.92
7161,3404.64
7162,3329.82
7163,3468.56
7164,3037.79
7165,3174.65
7166,3318.2
7167,3778.73
7168,3319.6
7169,3593.97
7170,3355.31
7171,3236.46
7172,3291.04
7173,3309.37
7174,3486.2
7175,3662.78
7176,3431.37
7177,3620.84
7178,3129.69
7179,3255.83
7180,3185.53
7181,3423.29
7182,3269.89
7183,3519.07
7184,3140.11
7185,3363.08
7186,3510.61
7187,2882.33
7188,3839.29
7189,3290.36
7190,2892.87
7191,3392.07
7192,3364.04
7193,3338.14
7194,3583.74
7195,3528.51
7196,3426.25
7197,3461.49
7198,3335.26
7199,3765.17
7200,3022.07
7201,3392.35
7202,3375.76
7203,3547.15
7204,3169.02
7205,2963.9
7206,3398.53
7207,3427.4
7208,3703.9
7209,3073.83
7210,3628.29
7211,3905.79
7212,3279.1
7213,3070.93
7214,3273.33
7215,3369.95
7216,3496.0
7217,3232.54
7218,3723.39
7219,3113.93
7220,2971.67
7221,3622.28
7222,2850.26
7223,3323.72
7224,4083.04
7225,3368.5
7226,3115.66
7227,3359.04
7228,3360.99
7229,3409.75
7230,3524.8
7231,3136.56
7232,3759.93
7233,3430.85
7234,3541.34
7235,3232.25
7236,3670.08
7237,3317.93
7238,3440.51
7239,3164.38
7240,3150.25
7241,3535.67
7242,3277.56
7243,3184.29
7244,3232.86
7245,3539.93
7246,3236.99
7247,3354.27
7248,3385.03
7249,2944.03
7250,3046.42
7251,3459.77
7252,3215.02
7253,3625.26
7254,3605.17
7255,3549.05
7256,3800.93
7257,3366.67
7258,3534.34
7259,3253.04
7260,3947.25
7261,3840.62
7262,3390.61
7263,3476.67
7264,3699.34
7265,3355.64
7266,3239.69
7267,3589.82
7268,3408.52
7269,3432.86
7270,3200.91
7271,2999.54
7272,3446.35
7273,3599.59
7274,3341.71
7275,3721.91
7276,3233.39
7277,3153.7
7278,3379.74
7279,3376.68
7280,3571.9
7281,3219.41
7282,3709.45
7283,3846.7
7284,3388.86
7285,3683.75
7286,3157.34
7287,3644.79
7288,3638.85
7289,3597.3
7290,3396.94
7291,2726.04
7292,3254.8
7293,3258.86
7294,3178.81
7295,3430.68
7296,3307.49
7297,3215.27
7298,3162.21
7299,3241.09
7300,3661.21
7301,3254.44
7302,3288.26
7303,3302.02
7304,3484.24
7305,3511.48
7306,2712.14
7307,3641.55
7308,3736.74
7309,3169.13
7310,3187.38
7311,3307.09
7312,3237.69
7313,3462.01
7314,2966.61
7315,3156.36
7316,3763.83
7317,3200.6
7318,3697.16
7319,3494.73
7320,3000.67
7321,3559.59
7322,3388.02
7323,3311.3
7324,3471.76
7325,3524.68
7326,3578.35
7327,3686.33
7328,3510.84
7329,3103.78
7330,3310.29
7331,4091.3
7332,3584.91
7333,3961.12
7334,3739.09
7335,3475.99
7336,3490.06
7337,3413.29
7338,3025.09
7339,3426.67
7340,3699.58
7341,3286.46
7342,3518.01
7343,3618.9
7344,3216.98
7345,3322.15
7346,3193.16
7347,3238.32
7348,3132.44
7349,3221.34
7350,3751.78
7351,3218.81
7352,3457.29
7353,3313.97
7354,3698.62
7355,3729.29
7356,3627.6
7357,3500.59
7358,3378.31
